abcdsat_r18,CaDiCaL,Candy,cms55-main-all4fixed,COMiniSatPS_Pulsar_drup,expGlucose,expMC_LRB_VSIDS_Switch,expMC_LRB_VSIDS_Switch_2500,expMC_VSIDS_LRB_Switch_2500,GHackCOMSPS_drup,glu_mix,glucose4.2.1,Glucose_Hack_Kiel_fastBVE,glucose-3.0_PADC_10,glucose-3.0_PADC_3,glucose3.0,gluHack,inIDGlucose,Lingeling,Maple_CM,Maple_CM_Dist,Maple_CM_ordUIP,Maple_CM_ordUIP+,Maple_LCM_M1,Maple_LCM_Scavel_200_fix2,Maple_LCM_Scavel_fix2,Maple_LCM+BCrestart,Maple_LCM+BCrestart_M1,MapleCOMSPS_CHB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_2_fix,MapleLCMDistChronoBT,Minisat-v2.2.0-106-ge2dd095,Riss7.1-fix,smallsat,Sparrow2Riss-2018-fixfix,YalSAT
65.6,77.19,220.27,78.15,113.32,156.91,81.64,33.85,178.64,126.74,78.34,104.25,96.54,451.12,450.39,287.54,112.96,324.9,71.95,51.22,56.39,51.18,51.13,49.17,51.45,47.64,56.26,49.44,100.01,88.5,62.27,48.54,249.75,320.87,73.94,5000,5000
90.05,104.93,155.41,180.07,218.16,268.47,135.37,58.79,436.67,259.3,99.34,222.82,269.25,5000,5000,5000,194.65,425.11,111.3,94.93,96.78,91.16,91.07,74.39,85.12,82.51,87.29,82.94,191.35,159.14,114.46,79.12,559.51,5000,95.74,5000,5000
140.59,205.75,404.75,267.47,293.27,435.25,198.21,99.73,574.76,306.87,159.16,303.59,5000,5000,5000,604.31,373.7,5000,158.59,130.8,121.09,131.7,129.88,107.3,113.36,135.29,108.18,105,222.65,202.08,160.14,124.63,5000,5000,173.1,5000,5000
179.64,252.96,5000,244.58,592.6,5000,378.29,129.24,1103.77,5000,228.94,5000,5000,5000,5000,5000,411.21,5000,327.05,171.9,201.67,171.89,170.73,164.31,153.35,172.48,150.85,153.22,410.57,394.62,264.91,159.56,5000,5000,251.44,5000,5000
232.53,377.98,5000,406.52,5000,5000,451.16,139.21,1711.38,5000,209.04,5000,5000,5000,5000,5000,5000,5000,344.9,180.79,194.82,179.41,178.89,173.49,214.23,162.88,173.84,179.87,529.1,380.95,297.19,161.38,5000,5000,222.28,5000,5000
142.94,163.27,240.66,151.82,163.53,231.82,147.52,64.3,311.33,161.41,106.13,317.06,195.69,370.67,370.21,357.35,217.44,283.81,175.18,91.26,73.65,87.69,89.95,80.06,69.55,70.04,58.87,78.5,139.47,135,88.25,72.74,298.01,5000,127.91,5000,5000
189.82,146.96,441.7,123.98,154.85,240.51,141.19,56.59,331.79,148.48,108.63,181.64,379.47,346.27,351.92,337.74,255.38,304.02,142.99,79.64,96.45,82.35,80.2,62.73,79.7,71.82,78.38,70.31,136.69,139.84,86.05,76.65,552.47,5000,179,5000,5000
515.76,334.54,5000,261.49,244.24,366.41,192.89,104.15,611.59,230.3,139.7,248.57,5000,5000,5000,455.31,409.67,401.4,447.4,117.66,124.05,116.87,116.69,128.09,111.03,144.5,137.14,118.37,312.32,206.78,153.03,158.67,5000,5000,174.64,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
58.34,4.58,286.39,18.54,103.28,267.88,226.84,42.01,951.31,104.43,84.8,198.6,221.38,308.07,307.33,236.94,79.65,178.17,0.01,102.54,79.55,101.5,98.55,64.26,73.4,62.4,121.57,65.79,482.71,203.77,81.76,65.19,182.9,0.03,70.82,313.02,5000
252.47,31.5,204.43,506.22,5000,146.03,495.46,195.42,163.36,571.77,130.45,391.3,354.85,5000,5000,5000,535.59,276.13,5000,5000,65.23,139.13,131.49,312.66,305.17,242.38,5000,78.95,5000,5000,188.83,103.33,5000,419.78,5000,5000,5000
5000,440.15,5000,31.01,77.63,5000,404.79,351.65,885.77,5000,5000,5000,5000,237.3,236.32,5000,277.78,553.17,5000,291.52,532.68,361.68,510.15,298.41,95.66,357.17,164.85,5000,74.89,5000,364.26,295.52,557.66,43.2,514.12,5000,5000
100.22,79.19,5000,270.64,5000,5000,129.65,203.04,270.71,5000,162.97,5000,5000,5000,5000,575.66,574.75,604.16,5000,147.18,5000,262.17,249.37,92.82,151.79,296.87,283.55,424.53,5000,112.77,457.71,207.18,531.19,5000,478.46,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.41,5000,0.51,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.39,5000,0.48,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.45,5000,0.78,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
19.13,5000,9.71,16.58,29.12,0.81,0.5,22.51,0.58,211.01,17.21,58.28,32.63,18.68,18.6,33.98,15.95,5.64,3.42,20.89,24.82,45.93,43.54,56.98,3.05,2.6,148.32,102.41,58.66,56.74,13.85,2.43,16.72,135.11,13.68,0.46,0.13
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,19.71,19.76,5000,5000,5000,5000,5000,5000,5000,6.66,5000,338.66,5000
5000,5000,5000,248.37,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.25,5000,345.5,5000
5000,5000,374.73,57.34,30.75,5000,32.03,5000,2498.5,27.43,118.23,597.21,495.88,5000,5000,501.39,11.65,231.47,5000,2883.26,2629.38,2633.92,5000,5000,5000,5000,2930,5000,132.99,28.46,26.82,5000,12.54,211.72,5000,550.59,5000
5000,5000,5000,199.56,11.4,5000,45.32,5000,2488.84,79.07,201.01,5000,5000,5000,5000,5000,88.53,5000,5000,21.72,11.47,21.71,21.77,5000,5000,5000,46.66,5000,178.59,337.33,34.32,27.14,15.44,5000,5000,5000,5000
198.73,129.15,420.58,5000,244.71,233.52,130.2,88.82,344.57,177.93,110.01,262.47,302.2,339.73,345.94,330.39,317.12,5000,0,267.59,126.46,287.78,280.64,137.77,127.56,122.82,111.54,142.07,172.84,250.28,171.93,71.61,5000,5000,85.81,5000,5000
5000,194.36,5000,5000,5000,5000,5000,5000,5000,5000,525.19,5000,5000,5000,5000,5000,5000,5000,0,596.48,5000,5000,5000,5000,595.07,462.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,98.94,344.63,68.84,85.8,17.19,62.14,15.61,97.63,177.88,48.86,105.66,106.72,26.32,26.42,26.69,31.68,223.38,20.49,141.87,158.01,141.25,141.98,48.59,294.68,292.96,108.58,48.61,82.73,185.89,23.39,73.09,103.47,8.76,65.82,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,41.01
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.75,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.8,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
120.98,500.45,5000,441.88,162.04,452.75,436.9,173.67,469.66,388.58,390.55,488.42,366.58,498.67,497.26,365.44,5000,355.37,5000,333.21,300.91,554.73,497.05,210.95,451.6,431.81,401.57,208.46,450.88,349.78,244.16,311.29,5000,5000,111.78,5000,5000
337.16,5000,5000,5000,109.31,593.87,491.63,201.88,866.13,536.06,420.07,467.27,5000,589.75,587.38,5000,5000,5000,5000,331.45,342.52,516.62,516.7,270.58,323.45,323.3,295.49,246.05,394.67,408.46,367.93,318.69,5000,5000,104.25,5000,5000
345.39,5000,5000,5000,263.17,5000,5000,556.4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,600.62,5000,5000,5000,5000,5000,5000,5000,604.11,5000,5000,5000,263.14,5000,5000
322.72,5000,5000,5000,267.9,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,317.24,5000,5000
507.58,5000,5000,5000,434.15,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,490.58,5000,5000
599.55,5000,5000,5000,559.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,578.14,5000,5000
588.92,5000,5000,5000,494.71,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,568.85,5000,5000
551.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,500.64,5000,5000,5000,5000,5000,0.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,416.78,5000,7.95
1.07,5000,5000,350.04,5000,5000,5000,5000,5000,5000,461.6,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1.11,5000,28.05
1.08,5000,5000,0.25,5000,5000,5000,5000,5000,5000,524.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,191.23,5000,2.32
1.06,61.44,5000,0.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.7,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,172.49,5000,86.09
5000,5000,203.7,5000,178.7,194.85,157.88,1275.07,170.66,170.77,68.98,91.49,90.8,85.31,83.48,66.53,122.95,100.89,316.78,355.87,214.02,220.25,218.3,252.53,5000,5000,864.92,204.2,147.63,106.23,172.8,815.43,516.85,99.48,5000,5000,5000
5000,5000,244.05,73.81,227.78,87.47,96.68,390.18,119.05,248.33,116.82,80.18,63.75,133.52,130.4,75.04,105.81,144.55,293.5,171.2,68.14,92.53,90.64,270.57,152.11,178.97,306.98,212.24,162.93,124.59,85.85,560.67,5000,19.68,5000,5000,5000
51.4,0.59,30.81,32.54,95.21,47.79,17.04,1471.28,30.47,79.18,64.91,26.62,20.83,17.57,17.55,30.46,29.32,25.87,39.19,12.99,28.59,13.02,13.38,22.87,20.21,28.26,27.48,22.89,6.76,20.74,29.01,25.16,128.77,24.09,62.34,572.69,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
65.76,50.64,168.84,120.45,264.67,136.98,264.46,214.67,269.73,286.46,96.12,106.04,107.39,136.11,133.43,132.9,267.23,134.5,104.06,219.87,211.07,219.29,219.18,221.26,282.96,269.83,209.56,210.68,281.89,296.65,253.67,281.11,458.1,202.25,103.69,5000,5000
374.34,174.34,556.73,281.14,5000,584.45,5000,5000,864.04,5000,449.9,302.17,521.35,601.15,599.32,562.2,5000,534.95,278.39,523.55,5000,522.5,440.37,545.47,520.39,529.53,524.51,5000,5000,5000,521.75,5000,5000,5000,150.77,5000,5000
504.52,414.3,507.26,540.3,5000,495.24,5000,5000,5000,5000,5000,340.94,492.38,469.07,468.46,378.69,5000,501.22,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,434.79,5000,5000,5000
17.19,18.34,223.41,110.47,9.41,5000,24.81,13.92,2495.15,10.64,14.99,101.72,35.6,33.47,33.37,24.12,7.78,26.82,5000,24.98,26.37,68.11,67.1,15.55,30.12,30.05,8.7,15.32,34.3,27.1,11.24,18.87,11.06,41.86,17.63,5000,5000
99.99,61.48,198.52,91.82,121.88,179.39,148.77,102.91,183.78,119.95,183.64,81.85,192.59,193.46,193.28,197.95,160.62,166.44,140.39,86.77,91.4,84.37,83.91,77.48,82.4,82.84,80.9,79.07,105.82,136.76,140.41,84.02,203.32,102.31,114.43,295.13,5000
182.49,158.66,282.32,113.41,177.29,264.72,205.63,128.2,292.14,187.45,280.17,126.18,226.25,247.52,247.77,250.41,256.31,264.45,157.27,103.03,104.11,101.85,98.67,99.3,110.09,103.5,99.69,98.7,162.6,178.09,170.53,103.39,226.75,136.32,164.4,320.8,5000
5000,222.58,5000,576.56,171.87,5000,200.11,350.1,210.46,405.55,5000,5000,5000,5000,5000,5000,5000,5000,5000,496.51,390.98,496.54,494.24,388.58,485.08,484.55,390.75,389.72,157.48,275.9,304.69,423.45,450.08,94.33,5000,5000,5000
5000,406.56,5000,5000,332.33,5000,337.74,498.32,266.73,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,609.07,5000,5000,5000,493.02,492.39,804.47,5000,288.02,411.17,395.72,361.23,5000,402.82,5000,5000,5000
164.62,73.78,5000,228.27,102.03,233.14,76.78,68.51,66.79,53.8,160.85,245.68,159.91,158.04,157.88,158.7,127.85,133.84,510.23,140.42,144.67,140.43,140.39,87.07,120.49,120.45,124.2,87.53,100.02,76.24,84.04,171.8,181.73,73.12,273.61,5000,5000
257.82,73.93,5000,82.93,38.73,85.07,37.3,37.92,37.04,28.84,132.89,143.78,140.74,139.15,139.73,139.94,184.66,200.08,119.51,51.25,52.43,51.46,51.55,37.25,71.55,72.02,38.43,37.56,39.22,38.32,38.75,70.01,39.63,87.65,37.1,5000,5000
147.58,4.88,5000,3.44,53.65,4.61,53.62,53.64,53.07,17.41,3.81,3.79,4.16,3.88,3.92,3.76,3.32,4.59,57.65,68.66,68.83,69.06,69.11,52.11,75.47,75.03,52.82,52.32,54.64,54.22,53.17,80.46,16.27,75.53,51.62,5000,5000
5000,148.21,5000,247.73,111.28,5000,153.99,108.73,196.51,63.72,174.26,94.03,107.43,106.13,106.11,106.63,103.44,125.08,390.17,154.78,137.02,155.34,154.89,119.1,161.26,161.58,124.3,120.15,108.94,123.63,112.48,158.57,133.53,129.05,195.81,5000,5000
5000,81.21,5000,43.02,65.6,68.75,62.32,63.28,59.4,33.86,23.94,43.9,23.03,22.5,22.48,22.5,18.08,24.94,80.93,79.1,89.78,79.34,79.77,61.57,110.97,112.01,63.78,61.91,65.87,64.86,61.03,101.67,34.18,71.43,106.73,5000,5000
167.38,59.22,5000,142.55,105.01,152.01,67.89,76.94,71.09,71.2,77.27,105.16,66.9,65.35,65.38,66.21,228.69,149.29,226.91,66.44,69.73,65.99,66.67,77.28,101.25,101.62,86.26,77.82,63.33,59.89,79.38,88.3,57.47,73.37,126.45,5000,5000
359.44,5000,309.38,92.45,122.39,42.33,17.15,152.11,16.45,5000,5000,5000,5000,5000,5000,5000,5000,356.39,98.58,86.55,66.78,49.74,50.28,58.66,314.21,146.37,36.28,171.98,16.78,13.72,52.98,181.32,5000,351.78,180.07,5000,5000
590.44,5000,177.23,183.41,5000,145.22,39.6,165.81,32.36,5000,5000,259.77,377.82,5000,5000,5000,5000,5000,136.16,173.22,130.17,197.85,200.14,170.52,226.95,263.77,230.8,186.65,39.1,47.47,59.56,189.34,5000,5000,5000,5000,5000
442.83,11.52,5000,220.28,5000,5000,5000,5000,5000,5000,448.23,5000,5000,5000,5000,5000,5000,5000,0.04,5000,5000,5000,5000,5000,343.08,451.65,5000,5000,5000,5000,5000,700.65,5000,5000,603.88,5000,5000
5000,34.33,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,474.52,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
237.37,9.24,5000,272.04,5000,5000,213.78,225.01,2243.46,5000,67.02,5000,5000,5000,5000,5000,5000,5000,0.02,177.87,172.72,171.34,177.24,226.45,164.14,230.47,165.87,145.75,328.43,185.4,111.8,5000,5000,5000,339.09,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1.59,2.5,70.84,5.15,10.22,126.28,15.14,0.88,76.14,9.27,35.65,9.63,31.54,29.35,29.2,33.3,7.91,16.5,7.66,1,7.94,1.01,1.02,3.3,2.7,5.03,0.32,3.2,5.13,9.52,3.72,2.35,1.12,12.87,0.39,0.21,0.89
2.21,3.35,11.72,42.73,2.46,3.81,4.14,2.68,550.87,1.71,37.71,2.43,70.05,8.84,9.09,74.11,14.92,72.83,198.85,1.7,2.69,1.68,1.7,1.43,0.44,0.44,2.81,1.45,146.69,3.09,1.86,0.47,2.08,108.46,3.44,5000,5000
3.73,5.19,5000,56.56,9.15,5.27,8.19,2.91,2457.91,5.13,41.28,4.26,5000,5000,5000,5000,5000,5000,5000,4.97,7.81,4.99,4.95,3.23,7.69,7.4,3.32,3.31,5000,11.02,5.07,7.6,2.4,5000,4.88,5000,5000
6.97,0.72,3.95,104.26,5000,35.14,293.06,2521.14,166.13,5000,5000,5000,5000,5000,5000,5000,5000,1.31,54.82,3.37,3.42,3.4,3.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.34,5000,5000,5000
5000,34.52,5000,5000,5000,58.44,5000,5000,199.9,5000,5000,5000,5000,5000,5000,5000,5000,40.47,85.9,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2542.46,5000,46.27,5000,5000,5000
5000,12.12,14.31,347.21,5000,279.37,100.65,5000,83.8,5000,5000,5000,5000,5000,5000,5000,5000,10.23,43.39,5000,5000,5000,5000,5000,18.9,27.86,5000,5000,5000,5000,5000,2521.08,5000,4.24,5000,5000,5000
5000,1.66,5.19,115.21,5000,221.77,543.87,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1.98,38.63,5000,5000,5000,5000,5000,7.29,7.39,5000,5000,5000,5000,5000,5.38,5000,4.27,5000,5000,5000
5000,170.31,5000,5000,5000,7.37,135.01,5000,72.52,5000,5000,5000,5000,5000,5000,5000,5000,13.28,147.99,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3139.33,5000,4.24,5000,5000,5000
5000,13.97,15.77,419.94,5000,208.52,248.5,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,38.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2534.58,5000,4.25,5000,5000,5000
0.61,0.4,2.06,39.24,5000,2.16,2.06,2496.48,2.13,5000,5000,5000,5000,5000,5000,5000,5000,0.83,34.48,2.08,2.08,2.05,2.11,5000,2.11,2.15,5000,5000,5000,5000,5000,2.1,5000,4.38,3.15,5000,5000
5000,1.62,8.44,269.7,5000,156.01,44.56,3600.71,110.01,5000,5000,5000,5000,5000,5000,5000,5000,2.7,39.6,5000,5000,5000,5000,5000,18.21,18.26,5000,5000,5000,5000,5000,2534.22,5000,4.25,5000,5000,5000
1.2,0.49,2.25,47.3,5000,1.38,2.78,2496.15,2.76,5000,5000,5000,5000,5000,5000,5000,5000,0.85,37.76,2.26,2.26,2.26,2.27,5000,2.49,2.55,5000,5000,5000,5000,5000,2.46,5000,4.3,5000,5000,5000
5000,176.41,5000,5000,5000,174.52,92.91,5000,161.35,5000,5000,77.94,5000,5000,5000,5000,5000,5000,92.74,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2776.63,5000,4.26,5000,5000,5000
1.23,0.55,2.3,47.49,5000,99.83,2.39,599.04,2.38,5000,5000,5000,5000,5000,5000,5000,5000,0.87,37.78,2.25,2.25,2.22,2.26,5000,2.74,2.74,5000,5000,5000,5000,5000,2.7,5000,4.36,3.42,5000,5000
5000,22.62,16.54,428.61,5000,228.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,12.78,91.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2807.41,5000,4.23,5000,5000,5000
5000,4.78,6.1,301.61,5000,5000,303.67,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2.71,42.78,5000,5000,5000,5000,5000,18.7,21.24,5000,5000,5000,5000,5000,2676.78,5000,4.26,5000,5000,5000
1.2,0.79,2.73,55.75,5000,33.94,33.06,2850.78,8.98,5000,5000,5000,5000,5000,5000,5000,5000,1.17,33.28,2.71,2.71,2.68,2.7,5000,3.02,3.07,5000,5000,5000,5000,5000,2.94,5000,5.26,5000,5000,5000
5000,0.64,4.42,48.96,5000,104.21,24.16,2499.51,14.99,5000,5000,5000,5000,5000,5000,5000,5000,1.19,34.28,2.81,2.79,2.79,2.8,5000,3.06,3.07,5000,5000,5000,5000,5000,3,5000,4.25,5000,5000,5000
5000,457.57,5000,5000,5000,53.34,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,382.49,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4.24,5000,5000,5000
27.32,0.97,3.39,57.95,5000,585.02,42.02,3152.3,5.08,5000,5000,5000,5000,5000,5000,5000,5000,1.35,33.45,2.88,2.9,2.9,2.89,5000,4.29,4.28,5000,5000,5000,5000,5000,4.23,5000,4.34,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.3,5000,0.64,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.36,5000,0.86,5000
149.83,241.32,5000,291.38,399.82,523.2,333.41,155.23,580.43,398.22,267.77,380.37,465.07,511.29,521.42,534.58,390.29,563.9,263.51,179.3,187.2,183.99,178.45,163.06,167.72,167.67,163.34,172.45,329.8,324.7,257.92,161.24,5000,5000,154.61,5000,5000
292.13,596.96,5000,5000,5000,5000,5000,359.95,5000,5000,502.71,5000,5000,5000,5000,5000,5000,5000,5000,413.04,533.63,412.69,461.48,389.52,349.72,347.9,437.42,513.97,5000,5000,5000,373.31,5000,5000,292.7,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
8.11,11.27,114.86,1.52,74.4,75.94,74.45,73.4,73.72,71.8,75.94,72.71,50.85,73.48,73.7,74.62,75.74,75.16,26.12,81.66,82.05,82,81.82,76.61,77.71,77.92,76.28,75.53,75.26,74.54,75.64,80.17,70.45,15.99,74.51,5000,5000
18.51,32.29,178.5,1.47,133.21,136.15,132.54,132.23,132.48,128.33,135.14,131.05,107.59,132,130.18,133.19,135.25,133.91,54.1,146.17,146.01,144.98,146.15,134.48,137.93,137.98,138.06,138.96,133.15,133.09,135.25,138.15,127.26,18.61,132.04,284.32,5000
161.23,6.27,160.95,3.75,145.47,149.58,143.7,143.59,143.43,141.06,147.56,142.39,91.06,142.75,142.94,145.08,147.81,148.44,47.65,149.22,149.59,149.71,149.06,146.79,147.5,145.16,147.17,147.21,143.49,142.83,146.19,146.9,138.89,21.45,142.93,23.96,5000
528.02,19.15,109.32,80.53,30.39,1.32,8.98,3.28,2.97,483.61,63.77,1.15,1.46,262.07,264.7,225.74,1.57,184.31,117.82,110.28,190.24,49.39,49.15,2.73,70.93,48.31,349.79,2.74,2.83,4.09,9.08,16.64,5000,380.8,2.59,5000,5000
